Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-07-20,2016,7,20,Wednesday,122.6500015258789,121.7699966430664,122.36000061035156,1297400.0,118.6424789428711,0.004927734763871872,118.01361247471401,111.94561264038086
2016-07-21,2016,7,21,Thursday,122.63999938964844,121.66999816894531,122.55999755859375,1359700.0,118.83639526367188,0.0016344594493356013,118.20268794468471,112.1624185180664
2016-07-22,2016,7,22,Friday,118.94000244140625,115.77999877929688,117.02999877929688,4691900.0,113.47440338134766,-0.045120788714830495,117.96859414236886,112.27720321655273
2016-07-25,2016,7,25,Monday,117.44999694824219,114.95999908447266,115.93000030517578,2027500.0,112.40782928466797,-0.009399248331760868,117.60290908813477,112.36408493041992
2016-07-26,2016,7,26,Tuesday,116.68000030517578,115.30000305175781,116.44000244140625,1596200.0,112.90235137939453,0.004399356324853443,117.28085817609515,112.4784455871582
2016-07-27,2016,7,27,Wednesday,116.36000061035156,114.44999694824219,114.83000183105469,1635100.0,111.34125518798828,-0.01382695906979281,116.85145568847656,112.53375198364257
2016-07-28,2016,7,28,Thursday,116.16000366210938,114.38999938964844,114.95999908447266,1215900.0,111.46730041503906,0.001132062206753215,116.34379141671317,112.63429428100586
2016-07-29,2016,7,29,Friday,116.62000274658203,114.97000122070312,116.27999877929688,1453700.0,112.74720001220703,0.011482287562382565,115.90261568341937,112.76584671020508
2016-08-01,2016,8,1,Monday,117.6500015258789,116.22000122070312,117.0199966430664,1019400.0,113.46470642089844,0.006363851240773322,115.50091552734375,112.91890060424805
2016-08-02,2016,8,2,Tuesday,116.87000274658203,115.27999877929688,115.69999694824219,1009600.0,112.18482208251953,-0.011280021592187106,115.02926526750836,113.03166717529297
2016-08-03,2016,8,3,Wednesday,115.97000122070312,114.54000091552734,114.81999969482422,1080200.0,111.33155059814453,-0.0076059440888300855,114.51121085030692,113.12698211669922
2016-08-04,2016,8,4,Thursday,115.33000183105469,114.44000244140625,114.8499984741211,937300.0,111.36064910888672,0.0002613680541216912,114.01047243390765,113.19581939697265
2016-08-05,2016,8,5,Friday,115.33000183105469,114.30999755859375,114.9000015258789,988000.0,111.40911102294922,0.00043517988131624996,113.54505429949079,113.26176025390625
2016-08-08,2016,8,8,Monday,115.06999969482422,114.06999969482422,114.81999969482422,1013400.0,111.33155059814453,-0.0006961766779443046,113.06440026419503,113.33175521850586
2016-08-09,2016,8,9,Tuesday,115.91000366210938,114.83999633789062,115.44999694824219,834500.0,111.94241333007812,0.005486878864541467,112.58582414899554,113.41029510498046
2016-08-10,2016,8,10,Wednesday,115.58999633789062,114.8499984741211,115.52999877929688,615700.0,112.01998138427734,0.0006929281930925235,112.0989374433245,113.5021762084961
2016-08-11,2016,8,11,Thursday,116.05000305175781,115.06999969482422,115.52999877929688,774200.0,112.01998138427734,0.0,111.99505015781948,113.58439315795898
2016-08-12,2016,8,12,Friday,115.56999969482422,114.80000305175781,115.56999969482422,622000.0,112.05876922607422,0.00034625824176681697,111.97011729649135,113.64805786132813
2016-08-15,2016,8,15,Monday,115.80000305175781,115.2300033569336,115.2300033569336,568600.0,111.72909545898438,-0.0029419720506187463,111.88631330217633,113.68773376464844
2016-08-16,2016,8,16,Tuesday,114.91000366210938,113.4800033569336,113.4800033569336,1052100.0,110.03227233886719,-0.015186940457600717,111.79281452723912,113.69405334472657
2016-08-17,2016,8,17,Wednesday,113.63999938964844,112.66000366210938,113.1500015258789,1101700.0,109.7123031616211,-0.0029079575514052713,111.6674575805664,113.71214172363281
2016-08-18,2016,8,18,Thursday,113.87999725341797,112.55000305175781,113.75,919400.0,110.2940673828125,0.005302634293752773,111.49223382132394,113.70900756835937
2016-08-19,2016,8,19,Friday,113.80000305175781,112.69999694824219,113.7699966430664,881300.0,110.31346130371094,0.00017583829628042835,111.26714488438198,113.68616012573243
2016-08-22,2016,8,22,Monday,114.4000015258789,113.62000274658203,114.13999938964844,726900.0,110.67221069335938,0.003252090773044891,111.15910121372768,113.68537002563477
2016-08-23,2016,8,23,Tuesday,114.61000061035156,113.4800033569336,113.61000061035156,893700.0,110.15830993652344,-0.004643448916546999,111.07529830932617,113.67662155151368
2016-08-24,2016,8,24,Wednesday,113.8499984741211,112.38999938964844,112.62000274658203,1051300.0,109.19839477539062,-0.008713960496361528,110.9208515712193,113.62973327636719
2016-08-25,2016,8,25,Thursday,113.72000122070312,112.0199966430664,113.30999755859375,1203700.0,109.86742401123047,0.006126731415933007,110.81073107038226,113.61709991455078
2016-08-26,2016,8,26,Friday,115.08000183105469,113.23999786376953,114.44000244140625,1141900.0,110.96309661865234,0.009972679502432635,110.78441292898995,113.62096786499023
2016-08-29,2016,8,29,Monday,116.38999938964844,114.43000030517578,116.27999877929688,1661900.0,112.74720001220703,0.016078348999993386,110.84189769199916,113.66515686035156
2016-08-30,2016,8,30,Tuesday,116.69000244140625,115.44000244140625,115.94000244140625,874300.0,112.41752624511719,-0.002924008463661587,110.87029375348773,113.66970108032227
2016-08-31,2016,8,31,Wednesday,116.37999725341797,115.13999938964844,115.66000366210938,814900.0,112.14604187011719,-0.002414964855284696,110.87929807390485,113.66166442871094
2016-09-01,2016,9,1,Thursday,115.9000015258789,114.41000366210938,115.2300033569336,939400.0,111.72909545898438,-0.003717887891359628,110.85574994768415,113.64219604492187
2016-09-02,2016,9,2,Friday,116.3499984741211,115.23999786376953,115.5999984741211,866100.0,112.08786010742188,0.003211022580677847,110.88137599400112,113.59588562011719
2016-09-06,2016,9,6,Tuesday,116.88999938964844,115.0,116.88999938964844,1144200.0,113.33865356445312,0.011159044840650223,111.11754608154297,113.60918838500976
2016-09-07,2016,9,7,Wednesday,116.80000305175781,114.8499984741211,115.16999816894531,1202000.0,111.67092895507812,-0.014714526394356775,111.25744792393276,113.62412063598633
2016-09-08,2016,9,8,Thursday,115.58000183105469,114.63999938964844,114.87000274658203,1367900.0,111.38003540039062,-0.0026049174786082485,111.33501706804547,113.60298294067383
2016-09-09,2016,9,9,Friday,114.12999725341797,110.43000030517578,110.54000091552734,2486300.0,107.18159484863281,-0.03769473170541915,111.11131232125419,113.44260833740235
2016-09-12,2016,9,12,Monday,112.86000061035156,110.22000122070312,112.69999694824219,1740600.0,109.27595520019531,0.019540298448817328,111.01157978602818,113.3043406677246
2016-09-13,2016,9,13,Tuesday,112.66000366210938,110.31999969482422,110.5199966430664,1064900.0,107.16220092773438,-0.019343269693579912,110.7975719996861,113.1125503540039
2016-09-14,2016,9,14,Wednesday,111.23999786376953,110.12999725341797,111.01000213623047,1361900.0,107.63732147216797,0.004433657953273995,110.68606676374164,112.91474838256836
2016-09-15,2016,9,15,Thursday,114.12000274658203,110.61000061035156,113.5,1985700.0,110.05166625976562,0.022430368524377853,110.69922692435128,112.76756042480469
2016-09-16,2016,9,16,Friday,114.41999816894531,113.0,114.31999969482422,2436900.0,110.84673309326172,0.007224487011577185,110.69091524396624,112.63743728637695
2016-09-19,2016,9,19,Monday,115.58000183105469,114.19000244140625,114.41999816894531,1130500.0,110.9437026977539,0.0008748079603808634,110.56209400721959,112.4848193359375
2016-09-20,2016,9,20,Tuesday,115.29000091552734,114.54000091552734,114.5999984741211,990300.0,111.11824035644531,0.0015732092443940804,110.46928787231445,112.3287109375
2016-09-21,2016,9,21,Wednesday,116.55999755859375,114.66999816894531,116.44000244140625,1090800.0,112.90235137939453,0.01605596900406403,110.52330998011998,112.20498779296875
2016-09-22,2016,9,22,Thursday,118.9000015258789,116.37999725341797,118.44000244140625,1964900.0,114.84156799316406,0.017176051606339282,110.7456294468471,112.12606063842773
2016-09-23,2016,9,23,Friday,118.19999694824219,116.9800033569336,117.76000213623047,1235100.0,114.18224334716797,-0.0057411672229635835,110.8952282496861,112.0380192565918
2016-09-26,2016,9,26,Monday,117.4800033569336,115.95999908447266,116.20999908447266,1387000.0,112.67932891845703,-0.01316241811908847,110.84813363211495,111.9241860961914
2016-09-27,2016,9,27,Tuesday,117.80000305175781,116.08999633789062,117.80000305175781,1156200.0,114.22103118896484,0.01368221026257177,111.03028379167829,111.850107421875
2016-09-28,2016,9,28,Wednesday,117.55000305175781,116.4800033569336,117.30999755859375,918600.0,114.11402130126953,-0.0009368667624640725,111.22556849888393,111.77117370605468
2016-09-29,2016,9,29,Thursday,117.22000122070312,115.11000061035156,115.69999694824219,662100.0,112.54786682128906,-0.013724470158191227,111.60887363978794,111.64928146362304
2016-09-30,2016,9,30,Friday,116.91000366210938,115.97000122070312,116.41000366210938,1196900.0,113.238525390625,0.006136576274987204,111.89191436767578,111.53732406616211
2016-10-03,2016,10,3,Monday,116.54000091552734,115.29000091552734,116.44999694824219,805100.0,113.2774429321289,0.00034367757236020147,112.32871736798968,111.53338485717774
2016-10-04,2016,10,4,Tuesday,116.91999816894531,115.7300033569336,116.26000213623047,1074100.0,113.09261322021484,-0.0016316550509072325,112.71838106427874,111.54708053588867
2016-10-05,2016,10,5,Wednesday,116.97000122070312,116.05000305175781,116.66000366210938,1151900.0,113.48172760009766,0.003440670162295545,112.96338544573102,111.55866806030274
2016-10-06,2016,10,6,Thursday,117.13999938964844,115.93000030517578,116.6500015258789,781500.0,113.47198486328125,-8.585291238016879e-05,113.15090342930385,111.6012826538086
2016-10-07,2016,10,7,Friday,117.37000274658203,115.58999633789062,116.30999755859375,920100.0,113.14125061035156,-0.0029146776037114464,113.30787113734654,111.63476165771485
2016-10-10,2016,10,10,Monday,118.08999633789062,116.66999816894531,117.8499984741211,752900.0,114.63929748535156,0.013240501293017681,113.5593752179827,111.67260360717773
2016-10-11,2016,10,11,Tuesday,117.68000030517578,113.13999938964844,113.7300033569336,1433400.0,110.63153839111328,-0.034959731803576255,113.39717429024833,111.61594024658203
2016-10-12,2016,10,12,Wednesday,114.4800033569336,113.58999633789062,113.91999816894531,829200.0,110.81636810302734,0.0016706783129114555,113.10966001238141,111.58857116699218
2016-10-13,2016,10,13,Thursday,113.9000015258789,112.5199966430664,113.58000183105469,892500.0,110.48563385009766,-0.0029845252880170703,112.8456164768764,111.57165283203125
2016-10-14,2016,10,14,Friday,116.18000030517578,113.61000061035156,113.6500015258789,1253600.0,110.55372619628906,0.0006163004529964322,112.69378771100726,111.5555143737793
2016-10-17,2016,10,17,Monday,113.8499984741211,113.20999908447266,113.56999969482422,721700.0,110.47589874267578,-0.0007039785658160547,112.42627825055804,111.53685012817382
2016-10-18,2016,10,18,Tuesday,115.08999633789062,113.48999786376953,114.80999755859375,672500.0,111.68211364746094,0.01091835340117675,112.25257056100028,111.54386138916016
2016-10-19,2016,10,19,Wednesday,115.19999694824219,114.25,114.33000183105469,681000.0,111.21520233154297,-0.004180717042944204,112.15738024030414,111.52931716918945
2016-10-20,2016,10,20,Thursday,114.87000274658203,113.80999755859375,114.55000305175781,613400.0,111.42921447753906,0.0019243065831782147,112.02814374651227,111.51750183105469
2016-10-21,2016,10,21,Friday,114.2300033569336,112.93000030517578,113.70999908447266,832300.0,110.6120834350586,-0.00733318498485136,111.83776092529297,111.48934387207031
2016-10-24,2016,10,24,Monday,115.19999694824219,114.20999908447266,114.7300033569336,674300.0,111.60430145263672,0.008970249784334472,111.73145294189453,111.48025451660156
2016-10-25,2016,10,25,Tuesday,114.81999969482422,113.08000183105469,113.19000244140625,1023600.0,110.10626220703125,-0.013422773370802554,111.49034827096122,111.4477978515625
2016-10-26,2016,10,26,Wednesday,112.47000122070312,109.83999633789062,109.88999938964844,2098700.0,106.89617156982422,-0.029154478345392754,111.02064732142857,111.38507583618164
2016-10-27,2016,10,27,Thursday,110.62000274658203,109.30999755859375,109.72000122070312,1751600.0,106.73079681396484,-0.0015470596694976413,110.5627577645438,111.32544570922852
2016-10-28,2016,10,28,Friday,117.95999908447266,110.5999984741211,114.2699966430664,3264800.0,111.15682983398438,0.04146912748842535,110.31401007516044,111.34270095825195
2016-10-31,2016,10,31,Monday,115.58999633789062,111.3499984741211,115.3499984741211,2301300.0,112.20740509033203,0.009451288399612734,110.4265719822475,111.38057983398437
2016-11-01,2016,11,1,Tuesday,116.62999725341797,114.12999725341797,114.79000091552734,1806700.0,111.66266632080078,-0.004854748838480916,110.4870218549456,111.4003889465332
2016-11-02,2016,11,2,Wednesday,116.76000213623047,114.51000213623047,115.5,1489700.0,112.35332489013672,0.006185223692865449,110.62042835780552,111.44428924560548
2016-11-03,2016,11,3,Thursday,116.3499984741211,115.4000015258789,115.6500015258789,1456600.0,112.49923706054688,0.0012986902751015439,110.75939341953823,111.51030609130859
2016-11-04,2016,11,4,Friday,117.5,115.77999877929688,117.1500015258789,1758800.0,113.95836639404297,0.012970126479264765,111.00814110892159,111.59212493896484
2016-11-07,2016,11,7,Monday,120.4000015258789,118.5199966430664,119.68000030517578,1497200.0,116.41944885253906,0.021596329750693366,111.3465221949986,111.70125198364258
2016-11-08,2016,11,8,Tuesday,121.83999633789062,119.01000213623047,120.8499984741211,1531600.0,117.55757141113281,0.00977605176636187,111.79954855782645,111.79745941162109
2016-11-09,2016,11,9,Wednesday,121.62000274658203,113.30000305175781,116.23999786376953,3632400.0,113.07315063476562,-0.03814659253791375,111.91697256905692,111.81057189941406
2016-11-10,2016,11,10,Thursday,117.27999877929688,112.16999816894531,114.02999877929688,4375000.0,110.92337036132812,-0.019012296565269038,111.93920734950474,111.78611846923827
2016-11-11,2016,11,11,Friday,113.9800033569336,110.08000183105469,110.36000061035156,2504200.0,107.35336303710938,-0.03218444690771294,111.63556889125279,111.69860382080078
2016-11-14,2016,11,14,Monday,110.79000091552734,106.4800033569336,106.68000030517578,3681700.0,103.77362060546875,-0.03334541490240228,111.18323734828404,111.53231903076171
2016-11-15,2016,11,15,Tuesday,110.69999694824219,107.12999725341797,109.73999786376953,2744100.0,106.750244140625,0.028683816925622274,111.17281396048409,111.40055084228516
2016-11-16,2016,11,16,Wednesday,110.05999755859375,108.37999725341797,109.38999938964844,1095100.0,106.4097900390625,-0.0031892582944729186,111.14988490513393,111.29532806396485
2016-11-17,2016,11,17,Thursday,111.33000183105469,108.55999755859375,110.6500015258789,1918300.0,107.63545989990234,0.011518393752961043,110.89835848127093,111.22043655395508
2016-11-18,2016,11,18,Friday,111.51000213623047,110.20999908447266,111.44000244140625,1501500.0,108.40393829345703,0.007139639615693083,110.62668228149414,111.24488342285156
2016-11-21,2016,11,21,Monday,112.55999755859375,111.04000091552734,111.47000122070312,1186600.0,108.4331283569336,0.0002692712454555046,110.39600099836078,111.22802688598632
2016-11-22,2016,11,22,Tuesday,111.05000305175781,108.29000091552734,110.69999694824219,2946000.0,107.68408203125,-0.006907910313330934,110.06248365129743,111.23846450805664
2016-11-23,2016,11,23,Wednesday,111.8499984741211,110.0,111.75,1421400.0,108.70548248291016,0.009485157252524523,109.79150118146624,111.25982772827149
2016-11-25,2016,11,25,Friday,113.0999984741211,111.88999938964844,112.83999633789062,559300.0,109.76577758789062,0.009753832840465604,109.49203055245536,111.25410995483398
2016-11-28,2016,11,28,Monday,113.45999908447266,112.5,112.94999694824219,1323900.0,109.87279510498047,0.0009749625014423557,109.02441242762974,111.23463119506836
2016-11-29,2016,11,29,Tuesday,117.91000366210938,113.73999786376953,115.41000366210938,1873900.0,112.26577758789062,0.021779572282872417,108.64642715454102,111.2610726928711
2016-11-30,2016,11,30,Wednesday,115.55000305175781,113.66000366210938,113.66000366210938,1844300.0,110.56346130371094,-0.015163269882907837,108.46716363089425,111.2499771118164
2016-12-01,2016,12,1,Thursday,114.06999969482422,110.91000366210938,111.75,1323000.0,108.70548248291016,-0.016804636892626124,108.30874306815011,111.16603973388672
2016-12-02,2016,12,2,Friday,113.11000061035156,111.83999633789062,112.08000183105469,1210300.0,109.0264892578125,0.002952995263627134,108.42825208391461,111.04973815917968
2016-12-05,2016,12,5,Monday,112.69000244140625,111.56999969482422,112.01000213623047,1324700.0,108.95840454101562,-0.0006244786680774661,108.79859379359654,110.94526138305665
2016-12-06,2016,12,6,Tuesday,113.16999816894531,111.47000122070312,112.58999633789062,1236800.0,109.52259826660156,0.005178065225556416,108.99661908830915,110.88212677001952
2016-12-07,2016,12,7,Wednesday,113.70999908447266,111.22000122070312,113.66999816894531,1352000.0,110.57317352294922,0.009592314946640812,109.2940036228725,110.80916961669922
2016-12-08,2016,12,8,Thursday,115.69999694824219,113.0,115.51000213623047,1405300.0,112.3630599975586,0.016187348319508077,109.63168934413365,110.774150390625
2016-12-09,2016,12,9,Friday,116.83999633789062,115.75,116.5,1040700.0,113.32608795166016,0.00857068109503678,109.98327146257672,110.78971481323242
2016-12-12,2016,12,12,Monday,118.18000030517578,116.41999816894531,117.58000183105469,1181000.0,114.37666320800781,0.009270374327187358,110.40780966622489,110.81247756958008
2016-12-13,2016,12,13,Tuesday,118.58999633789062,117.0,117.62999725341797,997000.0,114.42528533935547,0.0004251053491499679,110.88932418823242,110.83543441772461
2016-12-14,2016,12,14,Wednesday,118.37999725341797,116.2699966430664,116.7300033569336,1914300.0,113.5498275756836,-0.007650911781216019,111.23534883771624,110.84457870483398
2016-12-15,2016,12,15,Thursday,119.0199966430664,116.79000091552734,118.81999969482422,1657000.0,115.58287048339844,0.017904412108065815,111.65085547310966,110.8866015625
2016-12-16,2016,12,16,Friday,119.36000061035156,118.29000091552734,118.75,1964900.0,115.51477813720703,-0.0005891214321518401,112.05385426112584,110.92745742797851
2016-12-19,2016,12,19,Monday,119.16000366210938,118.4000015258789,118.80999755859375,871800.0,115.5731430053711,0.0005052588863976304,112.29009464808873,110.9760952758789
2016-12-20,2016,12,20,Tuesday,119.94000244140625,118.72000122070312,119.51000213623047,1028700.0,116.25407409667969,0.005891776182611386,112.69656699044364,111.00839080810547
2016-12-21,2016,12,21,Wednesday,119.93000030517578,118.86000061035156,119.4000015258789,877400.0,116.1470718383789,-0.0009204172768327856,113.22810908726284,111.11870147705078
2016-12-22,2016,12,22,Thursday,120.76000213623047,119.11000061035156,120.4800033569336,1190300.0,117.1976547241211,0.009045280859117044,113.81176376342773,111.24632720947265
2016-12-23,2016,12,23,Friday,121.0999984741211,120.19999694824219,120.76000213623047,521800.0,117.47001647949219,0.002323952266896745,114.4197360447475,111.38601486206055
2016-12-27,2016,12,27,Tuesday,121.5,120.66999816894531,120.8499984741211,443600.0,117.55757141113281,0.0007453385490578945,114.99366269792829,111.52609176635742
2016-12-28,2016,12,28,Wednesday,120.98999786376953,119.8499984741211,119.87999725341797,961400.0,117.02554321289062,-0.004525682113502794,115.45454624720982,111.65708465576172
2016-12-29,2016,12,29,Thursday,121.08999633789062,120.01000213623047,120.5199966430664,662100.0,117.65030670166016,0.005338693345203982,115.83220672607422,111.7764485168457
2016-12-30,2016,12,30,Friday,120.86000061035156,119.3499984741211,119.80999755859375,988100.0,116.95720672607422,-0.005891187154688171,116.09157235281808,111.89128860473633
2017-01-03,2017,1,3,Tuesday,119.86000061035156,117.86000061035156,119.43000030517578,1831500.0,116.58626556396484,-0.0031715973089042615,116.2494010925293,111.99442962646485
2017-01-04,2017,1,4,Wednesday,120.6500015258789,119.36000061035156,120.0999984741211,1504800.0,117.24030303955078,0.005609901581649757,116.45047378540039,112.12699401855468
2017-01-05,2017,1,5,Thursday,120.4000015258789,118.4000015258789,118.77999877929688,1772200.0,115.95173645019531,-0.010990815922070518,116.62203870500836,112.21394271850586
2017-01-06,2017,1,6,Friday,118.37999725341797,116.5,117.75,2464200.0,114.9462661743164,-0.008671455095549896,116.57656696864537,112.31074279785156
2017-01-09,2017,1,9,Monday,119.6500015258789,117.63999938964844,119.0199966430664,1355700.0,116.18601989746094,0.01078550669287881,116.62451280866351,112.4965397644043
2017-01-10,2017,1,10,Tuesday,122.72000122070312,119.05000305175781,121.9000015258789,2310300.0,118.99744415283203,0.024197612224364784,116.86910574776786,112.74187271118164
2017-01-11,2017,1,11,Wednesday,127.2300033569336,121.9000015258789,123.66000366210938,3140900.0,120.71554565429688,0.014438137841500387,117.18778228759766,112.93304702758789
2017-01-12,2017,1,12,Thursday,123.37000274658203,121.83999633789062,123.26000213623047,1417300.0,120.32505798339844,-0.0032347753454780026,117.48620986938477,113.09540008544921
2017-01-13,2017,1,13,Friday,124.0,122.5999984741211,122.91999816894531,1665100.0,119.99314880371094,-0.0027584377290165163,117.6858880179269,113.26200973510743
2017-01-17,2017,1,17,Tuesday,122.98999786376953,121.68000030517578,122.55000305175781,1598800.0,119.63197326660156,-0.0030099679915909228,117.84031350272042,113.40758270263672
2017-01-18,2017,1,18,Wednesday,123.08999633789062,122.1500015258789,122.4000015258789,1195400.0,119.48554992675781,-0.0012239482125522283,117.97802625383649,113.54730895996094
2017-01-19,2017,1,19,Thursday,122.62000274658203,121.38999938964844,122.12999725341797,1016100.0,119.22196960449219,-0.0022059598204736686,118.13491385323661,113.65258102416992
2017-01-20,2017,1,20,Friday,123.08000183105469,121.44999694824219,121.75,1196600.0,118.85101318359375,-0.003111477038410415,118.22067860194615,113.70121231079102
2017-01-23,2017,1,23,Monday,122.29000091552734,120.83999633789062,121.41000366210938,1391700.0,118.51911163330078,-0.002792584946501586,118.33224323817662,113.72044311523437
2017-01-24,2017,1,24,Tuesday,122.36000061035156,120.63999938964844,121.5,1546500.0,118.60697937011719,0.0007413803192202195,118.47657993861607,113.8311196899414
2017-01-25,2017,1,25,Wednesday,124.94999694824219,121.05000305175781,121.11000061035156,2562300.0,118.22625732421875,-0.003209946395400398,118.54700524466378,113.97717742919922
2017-01-26,2017,1,26,Thursday,121.11000061035156,119.16999816894531,120.83000183105469,1891600.0,117.95292663574219,-0.0023119287936772537,118.68994740077427,114.18916870117188
2017-01-27,2017,1,27,Friday,123.66999816894531,120.7300033569336,123.29000091552734,1497600.0,120.35435485839844,0.02035920846688488,119.07623944963727,114.52078338623046
2017-01-30,2017,1,30,Monday,123.2699966430664,121.94000244140625,122.51000213623047,1249300.0,119.59291076660156,-0.006326685001907473,119.31958879743304,114.77763671875
2017-01-31,2017,1,31,Tuesday,123.58999633789062,122.0,123.52999877929688,1148500.0,120.588623046875,0.008325847024634125,119.43324443272182,115.06121337890625
2017-02-01,2017,2,1,Wednesday,123.81999969482422,122.41999816894531,123.12000274658203,1586900.0,120.18840026855469,-0.0033189099287147528,119.3955911908831,115.3122721862793
2017-02-02,2017,2,2,Thursday,123.47000122070312,122.30000305175781,123.38999938964844,1330900.0,120.45195770263672,0.002192869141224296,119.40465545654297,115.5532325744629
2017-02-03,2017,2,3,Friday,124.25,122.77999877929688,123.36000061035156,986000.0,120.42268371582031,-0.0002430345456789773,119.43533652169364,115.79302368164062
2017-02-06,2017,2,6,Monday,123.29000091552734,121.86000061035156,122.33000183105469,1171300.0,119.4172134399414,-0.008349508953410023,119.41999653407505,116.02768630981446
2017-02-07,2017,2,7,Tuesday,122.83999633789062,122.16000366210938,122.51000213623047,1726400.0,119.59291076660156,0.0014712897881219433,119.42766516549247,116.24543487548829
2017-02-08,2017,2,8,Wednesday,122.94999694824219,122.01000213623047,122.41000366210938,689500.0,119.49531555175781,-0.0008160618737194092,119.44718987601144,116.44002563476562
2017-02-09,2017,2,9,Thursday,123.58000183105469,122.27999877929688,123.31999969482422,1492700.0,120.3836441040039,0.007434003150201596,119.5566635131836,116.65024261474609
2017-02-10,2017,2,10,Friday,123.70999908447266,122.77999877929688,123.30999755859375,841600.0,120.37387084960938,-8.11842378362071e-05,119.68914631434849,116.81240447998047
2017-02-13,2017,2,13,Monday,124.76000213623047,123.33999633789062,124.33000183105469,1121200.0,121.36959075927734,0.008271894080003284,119.88647569928851,117.0285270690918
2017-02-14,2017,2,14,Tuesday,125.51000213623047,123.83999633789062,125.26000213623047,1115700.0,122.27745056152344,0.00748012575939816,120.17584664481026,117.29996643066406
2017-02-15,2017,2,15,Wednesday,125.9800033569336,124.61000061035156,125.76000213623047,1039000.0,122.76554107666016,0.003991664144904039,120.51960481916156,117.57474746704102
2017-02-16,2017,2,16,Thursday,125.7699966430664,124.88999938964844,125.75,887600.0,122.75577545166016,-7.954695523149091e-05,120.69113486153739,117.8506948852539
2017-02-17,2017,2,17,Friday,126.37000274658203,125.12000274658203,126.33999633789062,863100.0,123.33171844482422,0.004691779193646717,120.95819255283901,118.12687728881836
2017-02-21,2017,2,21,Tuesday,127.79000091552734,126.0,127.16000366210938,1358200.0,124.13220977783203,0.006490555252953278,121.2113058907645,118.39805801391601
2017-02-22,2017,2,22,Wednesday,127.95999908447266,126.83999633789062,127.29000091552734,806000.0,124.25911712646484,0.0010223563155762339,121.50207138061523,118.63597915649414
2017-02-23,2017,2,23,Thursday,128.72000122070312,127.01000213623047,128.6699981689453,1082800.0,125.60623168945312,0.010841172818065736,121.87023380824498,118.88158203125
2017-02-24,2017,2,24,Friday,129.3000030517578,128.2899932861328,129.27000427246094,770700.0,126.19197082519531,0.004663296779656267,122.2823257446289,119.11788818359375
2017-02-27,2017,2,27,Monday,129.66000366210938,128.41000366210938,128.5800018310547,1005600.0,125.51838684082031,-0.005337772125835749,122.71812384469169,119.33975021362305
2017-02-28,2017,2,28,Tuesday,129.1999969482422,127.19000244140625,128.55999755859375,1196800.0,125.49886322021484,-0.00015554390951688646,123.13997759137835,119.57873092651367
2017-03-01,2017,3,1,Wednesday,131.36000061035156,128.77999877929688,131.0500030517578,1272000.0,127.92957305908203,0.01936838132630725,123.74242455618722,119.82566497802735
2017-03-02,2017,3,2,Thursday,131.30999755859375,129.85000610351562,130.7899932861328,940400.0,127.6757583618164,-0.0019840189503986805,124.26328986031669,120.06888458251953
2017-03-03,2017,3,3,Friday,130.85000610351562,129.64999389648438,130.1999969482422,1128100.0,127.09982299804688,-0.004510921816006763,124.74371501377651,120.29941818237305
2017-03-06,2017,3,6,Monday,130.16000366210938,129.19000244140625,129.69000244140625,1373300.0,126.60196685791016,-0.0039170482569780285,125.11745616367885,120.50637603759766
2017-03-07,2017,3,7,Tuesday,129.80999755859375,128.7899932861328,129.13999938964844,1724900.0,126.0650405883789,-0.0042410578828830925,125.38799830845424,120.70473541259766
2017-03-08,2017,3,8,Wednesday,129.8699951171875,128.9499969482422,129.33999633789062,647300.0,126.26029205322266,0.0015488153094027624,125.6376233782087,120.88598815917969
2017-03-09,2017,3,9,Thursday,130.14999389648438,129.02999877929688,129.80999755859375,1023300.0,126.71910858154297,0.003633894083873157,125.92071860177177,121.0709700012207
2017-03-10,2017,3,10,Friday,130.69000244140625,129.2899932861328,130.0,1642300.0,126.90455627441406,0.0014634548407650438,126.17592130388532,121.25790969848633
2017-03-13,2017,3,13,Monday,131.4600067138672,129.58999633789062,131.3800048828125,1334300.0,128.25172424316406,0.010615599693969413,126.47017233712333,121.4824333190918
2017-03-14,2017,3,14,Tuesday,131.35000610351562,130.47999572753906,130.97000122070312,1487200.0,127.8514633178711,-0.003120900928661796,126.72676849365234,121.68645645141602
2017-03-15,2017,3,15,Wednesday,132.99000549316406,131.0,132.8300018310547,1110700.0,129.66717529296875,0.014201730101307763,127.01683589390346,121.94065582275391
2017-03-16,2017,3,16,Thursday,132.6199951171875,130.50999450683594,131.5,1675100.0,128.36886596679688,-0.010012629050015875,127.17232840401786,122.17630783081054
2017-03-17,2017,3,17,Friday,133.02000427246094,131.0,132.66000366210938,2050700.0,129.50123596191406,0.008821219900860378,127.45681762695312,122.42152648925781
2017-03-20,2017,3,20,Monday,132.91000366210938,132.13999938964844,132.58999633789062,714900.0,129.43289184570312,-0.0005277487562438399,127.73781967163086,122.69114959716796
2017-03-21,2017,3,21,Tuesday,133.58999633789062,131.41000366210938,132.3800048828125,966900.0,129.22792053222656,-0.001583610707863281,127.83055877685547,122.97678268432617
2017-03-22,2017,3,22,Wednesday,133.24000549316406,131.61000061035156,132.4499969482422,789700.0,129.29623413085938,0.0005286287851067328,127.94630704607282,123.23898696899414
